,Unnamed: 0.1,Unnamed: 0,dataset,rse_id,DTier,size_on_tape_[TB],category
110142,157508,157508,/ADDmonoPhoton_MD-3_d-3_TuneCUETP8M1_13TeV-pythia8/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00822,Run 2 pre-legacy MC
110143,157509,157509,/Cosmics/Run2018D-SiStripCalCosmics-UL18-v1/ALCARECO,T1_US_FNAL_Tape,ALCARECO,0.00822,ALCA
110144,157510,157510,/RPVresonantToMuTau_M-600_LLE_LQD-001_TuneCP5_13TeV-calchep-pythia8/RunIIFall17GS-93X_mc2017_realistic_v3-v1/GEN-SIM,T1_US_FNAL_Tape,GEN-SIM,0.00822,Run 2 pre-legacy MC
110151,157520,157520,/BulkGravToWW_narrow_M-2000_13TeV-madgraph/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.0082,Run 2 pre-legacy MC
110152,157521,157521,/RPVresonantToMuTau_M-4500_LLE_LQD-05_TuneCP5_13TeV-calchep-pythia8/RunIIFall17GS-93X_mc2017_realistic_v3-v1/GEN-SIM,T1_US_FNAL_Tape,GEN-SIM,0.0082,Run 2 pre-legacy MC
110153,157522,157522,/RPVresonantToEMu_M-6000_LLE_LQD-001_TuneCP5_13TeV-calchep-pythia8/RunIIFall17GS-93X_mc2017_realistic_v3-v1/GEN-SIM,T1_US_FNAL_Tape,GEN-SIM,0.0082,Run 2 pre-legacy MC
110155,157524,157524,/QstarToQZ_M-6000_TuneCUETP8M1_13TeV-pythia8/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.0082,Run 2 pre-legacy MC
110158,157527,157527,/BulkGravToZZToZhadZhad_narrow_M-1600_13TeV-madgraph/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00819,Run 2 pre-legacy MC
110162,157531,157531,/RPVresonantToMuTau_M-6000_LLE_LQD-05_TuneCP5_13TeV-calchep-pythia8/RunIIFall17GS-93X_mc2017_realistic_v3-v1/GEN-SIM,T1_US_FNAL_Tape,GEN-SIM,0.00818,Run 2 pre-legacy MC
110169,157539,157539,/QstarToQW_M-7000_TuneCUETP8M1_13TeV-pythia8/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v2/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00817,Run 2 pre-legacy MC
110172,157542,157542,/RPVresonantToMuTau_M-5500_LLE_LQD-001_TuneCP5_13TeV-calchep-pythia8/RunIIFall17GS-93X_mc2017_realistic_v3-v1/GEN-SIM,T1_US_FNAL_Tape,GEN-SIM,0.00816,Run 2 pre-legacy MC
110175,157545,157545,/Cosmics/Commissioning12-TkAlCosmics0T-26Mar2013-v1/ALCARECO,T1_US_FNAL_Tape,ALCARECO,0.00816,Commissioning + Cosmics
110177,157547,157547,/RPVresonantToMuTau_M-5500_LLE_LQD-05_TuneCP5_13TeV-calchep-pythia8/RunIIFall17GS-93X_mc2017_realistic_v3-v1/GEN-SIM,T1_US_FNAL_Tape,GEN-SIM,0.00815,Run 2 pre-legacy MC
110178,157548,157548,/VBF_HToInvisible_M400_13TeV_powheg_pythia8/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00815,Run 2 pre-legacy MC
110180,157550,157550,/BBbarDMJets_pseudoscalar_Mchi-1_Mphi-100_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00815,Run 2 pre-legacy MC
110181,157551,157551,/QstarToQZ_M-3500_TuneCUETP8M1_13TeV-pythia8/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00815,Run 2 pre-legacy MC
110187,157573,157573,/WprimeToWZToWhadZhad_narrow_M-2000_13TeV-madgraph/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00813,Run 2 pre-legacy MC
110189,157576,157576,/BBbarDMJets_scalar_Mchi-10_Mphi-15_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00813,Run 2 pre-legacy MC
110194,157581,157581,/RPVresonantToEMu_M-400_LLE_LQD-001_TuneCP5_13TeV-calchep-pythia8/RunIIFall17GS-93X_mc2017_realistic_v3-v1/GEN-SIM,T1_US_FNAL_Tape,GEN-SIM,0.00812,Run 2 pre-legacy MC
110195,157583,157583,/BBbarDMJets_pseudoscalar_Mchi-10_Mphi-50_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00812,Run 2 pre-legacy MC
110200,157588,157588,/BBbarDMJets_scalar_Mchi-1_Mphi-50_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00811,Run 2 pre-legacy MC
110201,157589,157589,/RPVresonantToEMu_M-200_LLE_LQD-001_TuneCP5_13TeV-calchep-pythia8/RunIIFall18GS-102X_upgrade2018_realistic_v11-v1/GEN-SIM,T1_US_FNAL_Tape,GEN-SIM,0.00811,Run 2 pre-legacy MC
110206,157594,157594,/QstarToQW_M-4500_TuneCUETP8M1_13TeV-pythia8/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00811,Run 2 pre-legacy MC
110207,157595,157595,/QstarToQZ_M-4500_TuneCUETP8M1_13TeV-pythia8/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00811,Run 2 pre-legacy MC
110210,157600,157600,/RPVresonantToMuTau_M-500_LLE_LQD-001_TuneCP5_13TeV-calchep-pythia8/RunIIFall17GS-93X_mc2017_realistic_v3-v1/GEN-SIM,T1_US_FNAL_Tape,GEN-SIM,0.0081,Run 2 pre-legacy MC
110217,157609,157609,/RPVresonantToMuTau_M-6500_LLE_LQD-05_TuneCP5_13TeV-calchep-pythia8/RunIIFall17GS-93X_mc2017_realistic_v3-v1/GEN-SIM,T1_US_FNAL_Tape,GEN-SIM,0.00809,Run 2 pre-legacy MC
110227,157622,157622,/BBbarDMJets_pseudoscalar_Mchi-10_Mphi-10_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00807,Run 2 pre-legacy MC
110228,157623,157623,/ADDmonoPhoton_MD-2_d-5_TuneCUETP8M1_13TeV-pythia8/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00807,Run 2 pre-legacy MC
110229,157624,157624,/RPVresonantToMuTau_M-6000_LLE_LQD-02_TuneCP5_13TeV-calchep-pythia8/RunIIFall17GS-93X_mc2017_realistic_v3-v1/GEN-SIM,T1_US_FNAL_Tape,GEN-SIM,0.00806,Run 2 pre-legacy MC
110233,157629,157629,/BBbarDMJets_scalar_Mchi-10_Mphi-10_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00806,Run 2 pre-legacy MC
110234,157631,157631,/DMS_NNPDF30_Scalar_Mphi-300_Mchi-1_gSM-1p0_gDM-1p0_13TeV-powheg/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00805,Run 2 pre-legacy MC
110239,157637,157637,/RPVresonantToMuTau_M-6000_LLE_LQD-001_TuneCP5_13TeV-calchep-pythia8/RunIIFall17GS-93X_mc2017_realistic_v3-v1/GEN-SIM,T1_US_FNAL_Tape,GEN-SIM,0.00805,Run 2 pre-legacy MC
110246,157644,157644,/BulkGravToZZToZhadZhad_narrow_M-1400_13TeV-madgraph/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00803,Run 2 pre-legacy MC
110256,157657,157657,/RPVresonantToEMu_M-300_LLE_LQD-001_TuneCP5_13TeV-calchep-pythia8/RunIIFall17GS-93X_mc2017_realistic_v3-v1/GEN-SIM,T1_US_FNAL_Tape,GEN-SIM,0.008,Run 2 pre-legacy MC
110259,157660,157660,/RadionToZZ_narrow_M-4500_13TeV-madgraph/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.008,Run 2 pre-legacy MC
110260,157661,157661,/WprimeToWZToLNQQ_M-600_TuneCUETP8M1_13TeV-pythia8/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v2/AODSIM,T1_US_FNAL_Tape,AODSIM,0.008,Run 2 pre-legacy MC
110262,157663,157663,/RPVresonantToMuTau_M-200_LLE_LQD-001_TuneCP5_13TeV-calchep-pythia8/RunIIFall18GS-102X_upgrade2018_realistic_v11-v1/GEN-SIM,T1_US_FNAL_Tape,GEN-SIM,0.008,Run 2 pre-legacy MC
110264,157665,157665,/BBbarDMJets_scalar_Mchi-1_Mphi-20_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00799,Run 2 pre-legacy MC
110266,157668,157668,/RadionToZZ_narrow_M-4000_13TeV-madgraph/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00799,Run 2 pre-legacy MC
110269,157672,157672,/QstarToQW_M-3000_TuneCUETP8M1_13TeV-pythia8/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00798,Run 2 pre-legacy MC
110273,157677,157677,/RPVresonantToMuTau_M-6500_LLE_LQD-001_TuneCP5_13TeV-calchep-pythia8/RunIIFall17GS-93X_mc2017_realistic_v3-v1/GEN-SIM,T1_US_FNAL_Tape,GEN-SIM,0.00797,Run 2 pre-legacy MC
110278,157685,157685,/RadionToZZ_narrow_M-3500_13TeV-madgraph/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00796,Run 2 pre-legacy MC
110279,157686,157686,/DMS_NNPDF30_Scalar_Mphi-100_Mchi-1_gSM-1p0_gDM-1p0_13TeV-powheg/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00795,Run 2 pre-legacy MC
110286,157695,157695,/WprimeToWZToWhadZhad_narrow_M-4500_13TeV-madgraph/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00795,Run 2 pre-legacy MC
110289,157700,157700,/RadionToWW_narrow_M-4500_13TeV-madgraph/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00794,Run 2 pre-legacy MC
110291,157703,157703,/Cosmics/Commissioning12-TkAlCosmics0T-13Jul2012-v1/ALCARECO,T1_US_FNAL_Tape,ALCARECO,0.00794,Commissioning + Cosmics
110294,157707,157707,/RadionToWW_narrow_M-4000_13TeV-madgraph/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00793,Run 2 pre-legacy MC
110297,157711,157711,/BulkGravToWW_narrow_M-4500_13TeV-madgraph/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00792,Run 2 pre-legacy MC
110298,157712,157712,/BBbarDMJets_pseudoscalar_Mchi-1_Mphi-10_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00792,Run 2 pre-legacy MC
110302,157717,157717,/QstarToQZ_M-2500_TuneCUETP8M1_13TeV-pythia8/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00791,Run 2 pre-legacy MC
110307,157724,157724,/RadionToZZ_narrow_M-3000_13TeV-madgraph/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.0079,Run 2 pre-legacy MC
110324,157756,157756,/QstarToQW_M-3500_TuneCUETP8M1_13TeV-pythia8/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00785,Run 2 pre-legacy MC
110325,157757,157757,/DMS_NNPDF30_Scalar_Mphi-50_Mchi-1_gSM-1p0_gDM-1p0_13TeV-powheg/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00784,Run 2 pre-legacy MC
110328,157762,157762,/RSGravToZZToLLQQ_kMpl01_M-3000_TuneCUETP8M1_13TeV-pythia8/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v2/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00784,Run 2 pre-legacy MC
110334,157770,157770,/RSGravToZZToLLQQ_kMpl01_M-1600_TuneCUETP8M1_13TeV-pythia8/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v2/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00781,Run 2 pre-legacy MC
110335,157771,157771,/BulkGravToWW_narrow_M-1000_13TeV-madgraph/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00781,Run 2 pre-legacy MC
110345,157784,157784,/RSGravToZZToLLQQ_kMpl01_M-4500_TuneCUETP8M1_13TeV-pythia8/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00779,Run 2 pre-legacy MC
110348,157787,157787,/BBbarDMJets_pseudoscalar_Mchi-10_Mphi-15_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00778,Run 2 pre-legacy MC
110350,157792,157792,/RadionToZZ_narrow_M-2500_13TeV-madgraph/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00777,Run 2 pre-legacy MC
110352,157794,157794,/GluGluHToGG_M70_13TeV_amcatnloFXFX_pythia8/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12_ext1-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00777,Run 2 pre-legacy MC
110361,157805,157805,/RSGravToZZToLLQQ_kMpl01_M-4000_TuneCUETP8M1_13TeV-pythia8/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00776,Run 2 pre-legacy MC
110375,157824,157824,/WprimeToWZToWhadZhad_narrow_M-2500_13TeV-madgraph/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00771,Run 2 pre-legacy MC
110378,157827,157827,/RSGravToWWToLNQQ_kMpl01_M-3500_TuneCUETP8M1_13TeV-pythia8/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v2/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00771,Run 2 pre-legacy MC
110379,157829,157829,/Cosmics/Commissioning12-TkAlCosmics0T-v1/ALCARECO,T1_US_FNAL_Tape,ALCARECO,0.00771,Commissioning + Cosmics
110383,157834,157834,/RSGravToZZToLLQQ_kMpl01_M-1400_TuneCUETP8M1_13TeV-pythia8/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00769,Run 2 pre-legacy MC
110384,157835,157835,/RadionToZZ_narrow_M-2000_13TeV-madgraph/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00769,Run 2 pre-legacy MC
110386,157837,157837,/RSGravToZZ_kMpl01_M-1400_TuneCUETP8M1_13TeV-pythia8/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00768,Run 2 pre-legacy MC
110394,157845,157845,/GluGluHToGG_M70_13TeV_amcatnloFXFX_pythia8/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00767,Run 2 pre-legacy MC
110409,157862,157862,/RSGravToWWToLNQQ_kMpl01_M-3000_TuneCUETP8M1_13TeV-pythia8/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00764,Run 2 pre-legacy MC
110410,157863,157863,/RadionToWW_narrow_M-2000_13TeV-madgraph/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00764,Run 2 pre-legacy MC
110411,157864,157864,/RadionToZZ_narrow_M-1800_13TeV-madgraph/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00764,Run 2 pre-legacy MC
110412,157865,157865,/BulkGravToZZToZhadZhad_narrow_M-800_13TeV-madgraph/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00764,Run 2 pre-legacy MC
110427,157884,157884,/RSGravToWWToLNQQ_kMpl01_M-1600_TuneCUETP8M1_13TeV-pythia8/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.0076,Run 2 pre-legacy MC
110432,157889,157889,/RadionToWW_narrow_M-1800_13TeV-madgraph/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00759,Run 2 pre-legacy MC
110441,157904,157904,/BBbarDMJets_scalar_Mchi-1_Mphi-10_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00757,Run 2 pre-legacy MC
110442,157905,157905,/QstarToQW_M-1600_TuneCUETP8M1_13TeV-pythia8/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v2/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00757,Run 2 pre-legacy MC
110451,157916,157916,/RadionToZZ_narrow_M-1600_13TeV-madgraph/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00755,Run 2 pre-legacy MC
110452,157917,157917,/BulkGravToWW_narrow_M-1600_13TeV-madgraph/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00754,Run 2 pre-legacy MC
110473,157942,157942,/WprimeToWZToWhadZhad_narrow_M-1600_13TeV-madgraph/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00749,Run 2 pre-legacy MC
110474,157944,157944,/QstarToQW_M-1800_TuneCUETP8M1_13TeV-pythia8/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00748,Run 2 pre-legacy MC
110475,157945,157945,/RadionToZZ_narrow_M-1400_13TeV-madgraph/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00747,Run 2 pre-legacy MC
110477,157947,157947,/RSGravToZZ_kMpl01_M-3500_TuneCUETP8M1_13TeV-pythia8/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00747,Run 2 pre-legacy MC
110478,157948,157948,/RSGravToWWToLNQQ_kMpl01_M-600_TuneCUETP8M1_13TeV-pythia8/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00747,Run 2 pre-legacy MC
110483,157957,157957,/RSGravToWWToLNQQ_kMpl01_M-1400_TuneCUETP8M1_13TeV-pythia8/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00746,Run 2 pre-legacy MC
110484,157958,157958,/RadionToWW_narrow_M-1400_13TeV-madgraph/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00745,Run 2 pre-legacy MC
110486,157960,157960,/BulkGravToWW_narrow_M-1400_13TeV-madgraph/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00745,Run 2 pre-legacy MC
110491,157966,157966,/RSGravToWWToLNQQ_kMpl01_M-1800_TuneCUETP8M1_13TeV-pythia8/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v2/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00744,Run 2 pre-legacy MC
110508,157991,157991,/RSGravToWW_kMpl01_M-3000_TuneCUETP8M1_13TeV-pythia8/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v2/AODSIM,T1_US_FNAL_Tape,AODSIM,0.0074,Run 2 pre-legacy MC
110511,157995,157995,/WprimeToWZToWhadZhad_narrow_M-1400_13TeV-madgraph/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00739,Run 2 pre-legacy MC
110514,157999,157999,/RadionToZZ_narrow_M-1200_13TeV-madgraph/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00738,Run 2 pre-legacy MC
110524,158013,158013,/RSGravToWW_kMpl01_M-2500_TuneCUETP8M1_13TeV-pythia8/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v2/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00734,Run 2 pre-legacy MC
110531,158021,158021,/RSGravToWW_kMpl01_M-2000_TuneCUETP8M1_13TeV-pythia8/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00732,Run 2 pre-legacy MC
110534,158026,158026,/RSGravToZZ_kMpl01_M-1600_TuneCUETP8M1_13TeV-pythia8/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v2/AODSIM,T1_US_FNAL_Tape,AODSIM,0.0073,Run 2 pre-legacy MC
110537,158030,158030,/RSGravToZZ_kMpl01_M-4000_TuneCUETP8M1_13TeV-pythia8/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.0073,Run 2 pre-legacy MC
110544,158043,158043,/RSGravToWWToLNQQ_kMpl01_M-1000_TuneCUETP8M1_13TeV-pythia8/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00727,Run 2 pre-legacy MC
110546,158047,158047,/QBHplusToTauNu_n4_ADD_M11000_TuneCP5_13TeV-QBHv3p0_pythia8/RunIIFall18GS-102X_upgrade2018_realistic_v11-v2/GEN-SIM,T1_US_FNAL_Tape,GEN-SIM,0.00726,Run 2 pre-legacy MC
110548,158052,158052,/RSGravToWW_kMpl01_M-4000_TuneCUETP8M1_13TeV-pythia8/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v2/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00725,Run 2 pre-legacy MC
110549,158054,158054,/RadionToZZ_narrow_M-1000_13TeV-madgraph/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00724,Run 2 pre-legacy MC
110552,158059,158059,/JPsiToMuMu_5p02TeV_PbPb_Coherent_Psi2S_STARlight/HINPbPbAutumn18GS-103X_upgrade2018_realistic_HI_v11-v3/GEN-SIM,T1_US_FNAL_Tape,GEN-SIM,0.00723,Miscellaneous
110554,158062,158062,/FSQJet1/Run2017F-09May2018-v1/AOD,T1_US_FNAL_Tape,AOD,0.00722,Run 2 pre-legacy data
110555,158064,158064,/RSGravToWWToLNQQ_kMpl01_M-800_TuneCUETP8M1_13TeV-pythia8/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00722,Run 2 pre-legacy MC
110575,158087,158087,/RSGravToZZToLLQQ_kMpl01_M-800_TuneCUETP8M1_13TeV-pythia8/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00715,Run 2 pre-legacy MC
110582,158099,158099,/RSGravToZZ_kMpl01_M-1200_TuneCUETP8M1_13TeV-pythia8/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00714,Run 2 pre-legacy MC
110586,158104,158104,/QstarToQZ_M-1000_TuneCUETP8M1_13TeV-pythia8/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/AODSIM,T1_US_FNAL_Tape,AODSIM,0.00713,Run 2 pre-legacy MC
