dataset,RSE Name,dataset_size_in_rse_tb,last_access_time_of_dataset_in_rse,last_access_time_of_dataset_in_rse,#_files_of_dataset_in_rse,#_accessed_files_of_dataset_in_rse,unique_accounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SMS-T6ttHZ_BR-H_0p6_mStop300to1000_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/RunIISummer16MiniAODv3-PUSummer16v3Fast_94X_mcRun2_asymptotic_v3-v1/MINIAODSIM,T2_US_MIT,3.85718,1/1/70,0,1251,1251,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/WToLNu_2J_13TeV-amcatnloFXFX-pythia8/RunIISummer16MiniAODv3-PUMoriond17_94X_mcRun2_asymptotic_v3_ext1-v1/MINIAODSIM,T1_US_FNAL_Disk,1.7133,9/20/21,1632180567000,390,390,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SingleMuon/Run2016E-v2/RAW,T2_CH_CERN,1.87893,9/22/21,1632293981000,500,500,['sync_t2_ch_cern'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SingleMuon/Run2016C-v2/RAW,T2_CH_CERN,1.87658,9/22/21,1632287869000,500,500,['sync_t2_ch_cern'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/TTToHadronic_mtop166p5_TuneCP5_13TeV-powheg-pythia8/RunIISummer20UL17MiniAODv2-106X_mc2017_realistic_v9-v1/MINIAODSIM,T1_US_FNAL_Disk,1.57353,8/25/21,1629861615000,376,376,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/EGamma/CMSSW_10_6_4_patch1-106X_dataRun2_v24_RelVal_2018D-v1/RECO,T1_US_FNAL_Disk,1.8736,1/1/70,0,100,100,['sync_t1_us_fnal_disk'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/MuonEG/Run2016G-03Feb2017-v1/MINIAOD,T2_US_Purdue,1.25248,5/5/20,1588657384000,341,341,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/TT_TuneCUETP8M2T4_mtop1715_13TeV-powheg-pythia8/RunIISummer16MiniAODv3-94X_mcRun2_asymptotic_v3_ext2-v1/MINIAODSIM,T2_US_Florida,2.63057,8/26/20,1598429992000,496,496,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ZeroBias3/Commissioning2018-PromptReco-v1/MINIAOD,T1_US_FNAL_Disk,3.93198,1/1/70,0,1271,1271,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ZeroBias5/Commissioning2021-PromptReco-v1/AOD,T1_US_FNAL_Disk,1.10754,1/1/70,0,376,376,['tier0_prod'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ZeroBias10/Commissioning2022-v1/RAW,T1_US_FNAL_Disk,1.20564,1/1/70,0,338,338,['tier0_prod'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SingleElectron/Run2016C-17Jul2018-v1/MINIAOD,T2_DE_DESY,2.4684,1/19/38,2147483647000,674,674,['t2_de_desy_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/BTagCSV/Run2016G-17Jul2018-v1/MINIAOD,T2_US_Nebraska,3.34033,9/22/21,1632323685000,964,964,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ParkingScoutingMonitor/Run2017F-PromptReco-v1/MINIAOD,T1_US_FNAL_Disk,1.57421,1/1/70,0,721,721,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/MinBias_TuneCP5_13TeV-pythia8/RunIIFall18GS-102X_upgrade2018_realistic_v11-v1/GEN-SIM,T2_US_Nebraska,1.87356,1/1/70,0,463,463,['sync_t2_us_nebraska'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/MET/Run2018A-PromptReco-v1/MINIAOD,T1_US_FNAL_Disk,1.09818,1/1/70,0,477,477,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/DY2JetsToLL_M-50_LHEZpT_50-150_TuneCP5_13TeV-amcnloFXFX-pythia8/RunIIAutumn18MiniAOD-102X_upgrade2018_realistic_v15-v1/MINIAODSIM,T2_US_Florida,1.11317,5/9/20,1589050359000,483,483,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SMS-T5ttttZg_TuneCP2_13TeV-madgraphMLM-pythia8/RunIIFall17MiniAODv2-PUFall17Fast_94X_mc2017_realistic_v15-v1/MINIAODSIM,T1_US_FNAL_Disk,2.67062,5/22/20,1590180924000,795,795,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/QCD_Pt-120to170_EMEnriched_TuneCUETP8M1_13TeV_pythia8/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6_ext1-v1/MINIAODSIM,T2_DE_DESY,1.48536,9/9/20,1599691022000,611,611,['t2_de_desy_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/TTTo2L2Nu_widthx0p85_TuneCP5_13TeV-powheg-pythia8/RunIISummer20UL18MiniAOD-106X_upgrade2018_realistic_v11_L1v1-v2/MINIAODSIM,T1_US_FNAL_Disk,2.11632,5/11/21,1620726779000,660,660,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ZeroBias3/Run2016B-17Jan2017-v1/RECO,T2_CH_CERN,1.8705,1/1/70,0,877,877,['sync_t2_ch_cern'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/RelValZMM_14/CMSSW_9_3_7-PU25ns_93X_upgrade2023_realistic_v5_2023D17PU300-v1/GEN-SIM-DIGI-RAW,T2_ES_CIEMAT,1.16278,1/1/70,0,180,180,['t2_es_ciemat_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ZeroBias/Commissioning2018-v1/RAW,T2_IT_Bari,7.89237,1/1/70,0,1532,1532,['piet'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ZeroBias5/Commissioning2022-v1/RAW,T1_US_FNAL_Disk,1.20567,1/1/70,0,338,338,['tier0_prod'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/MET/Run2012C-22Jan2013-v1/AOD,T3_CH_CERN_OpenData,6.97088,1/1/70,0,1788,1788,['t3_ch_cern_opendata_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ZeroBias6/Run2016B-17Jan2017-v1/RECO,T2_CH_CERN,1.87023,1/1/70,0,878,878,['sync_t2_ch_cern'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SingleMuon/Run2016G-18Apr2017-v1/MINIAOD,T2_ES_CIEMAT,3.32163,1/1/70,0,1211,1211,['t2_es_ciemat_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ZeroBias1/Run2016B-17Jan2017-v1/RECO,T2_CH_CERN,1.87019,1/1/70,0,885,885,['sync_t2_ch_cern'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Tau/Run2017C-17Nov2017-v1/MINIAOD,T2_US_MIT,1.73124,1/1/70,0,642,642,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ZeroBias4/Run2016B-17Jan2017-v1/RECO,T2_CH_CERN,1.87006,1/1/70,0,881,881,['sync_t2_ch_cern'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/DoubleMuon/Run2018B-17Sep2018-v1/MINIAOD,T2_CH_CERN,1.38291,8/28/21,1630133233000,614,614,['t2_ch_cern_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ZeroBias2/Run2016B-17Jan2017-v1/RECO,T2_CH_CERN,1.87,1/1/70,0,877,877,['sync_t2_ch_cern'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/VBFHToGG_M-125_14TeV_powheg_pythia8/PhaseIIMTDTDRAutumn18DR-PU200_103X_upgrade2023_realistic_v2-v1/FEVT,T1_ES_PIC_Disk,3.11157,1/1/70,0,188,188,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ZeroBias8/Run2016B-17Jan2017-v1/RECO,T2_CH_CERN,1.86971,1/1/70,0,876,876,['sync_t2_ch_cern'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/TTJets_DiLept_TuneCP5_13TeV-madgraphMLM-pythia8/RunIIAutumn18MiniAOD-102X_upgrade2018_realistic_v15-v1/MINIAODSIM,T2_DE_DESY,1.59121,9/22/21,1632287128000,841,841,['t2_de_desy_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/QCD_HT200to300_TuneCP5_13TeV-madgraph-pythia8/RunIIFall17DRPremix-94X_mc2017_realistic_v10-v1/AODSIM,T2_DE_DESY,24.66318,1/1/70,0,4737,4737,['t2_de_desy_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/DiPhotonJetsBox_MGG-80toInf_13TeV-Sherpa/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v2/MINIAODSIM,T1_US_FNAL_Disk,2.14659,9/24/20,1600925483000,799,799,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SMS-T1qqqq-LLChipm_ctau-10_TuneCP2_13TeV-madgraphMLM-pythia8/RunIIFall17MiniAODv2-PUFall17Fast_94X_mc2017_realistic_v15_ext1-v1/MINIAODSIM,T2_US_Florida,1.07005,9/21/20,1600669402000,583,583,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/W1JetsToLNu_TuneCP5_13TeV-madgraphMLM-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v3/MINIAODSIM,T1_US_FNAL_Disk,2.1754,10/16/20,1602809718000,801,801,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/WJetsToLNu_HT-100To200_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/RunIISummer16DR80Premix-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6_ext1-v1/AODSIM,T2_DE_DESY,9.0386,3/27/20,1585337842000,2720,2720,['t2_de_desy_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/WbjToLNu_4f_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAOD-106X_upgrade2018_realistic_v11_L1v1-v2/MINIAODSIM,T1_US_FNAL_Disk,1.06679,1/1/70,0,336,336,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/TTH_ctcvcp_4f_Hincl_TuneCP5_13TeV_madgraph_pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,T1_US_FNAL_Disk,1.05369,1/1/70,0,402,402,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/TTJets_SemiLeptMGDecays_8TeV-madgraph/Summer12_DR53X-PU_RD1_START53_V7N-v1/AODSIM,T3_CH_CERN_OpenData,8.85416,1/1/70,0,2854,2854,['t3_ch_cern_opendata_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/BuToKPsi2S_Toee_Mufilter_SoftQCDnonD_TuneCP5_13TeV-pythia8-evtgen/RunIIAutumn18RECOBParking-PUPoissonAve20_BParking_102X_upgrade2018_realistic_v15_ext1-v1/AODSIM,T2_US_Nebraska,1.86293,1/1/70,0,708,708,['sync_t2_us_nebraska'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/DYJetsToNuNu_Zpt-0To50_TuneCUETP8M1_13TeV-amcatnloFXFX-pythia8/RunIISummer16MiniAODv3-PUMoriond17_94X_mcRun2_asymptotic_v3-v2/MINIAODSIM,T2_US_Florida,1.13734,6/5/20,1591395720000,420,420,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/W3JetsToLNu_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/RunIISummer16MiniAODv3-PUMoriond17_94X_mcRun2_asymptotic_v3_ext1-v2/MINIAODSIM,T2_US_MIT,1.29995,7/31/21,1627721640000,291,291,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ZeroBias5/Commissioning2018-PromptReco-v1/MINIAOD,T1_US_FNAL_Disk,3.93563,1/1/70,0,1271,1271,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Cosmics/Commissioning2022-LogError-PromptReco-v1/RAW-RECO,T1_US_FNAL_Disk,1.91488,1/1/70,0,1774,1774,['tier0_prod'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/DoubleMuon/Run2016B-03Feb2017_ver2-v2/MINIAOD,T2_BE_IIHE,1.94034,12/3/20,1607010792000,514,514,['t2_be_iihe_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/DoubleEG/Run2016E-23Sep2016-v1/MINIAOD,T2_DE_DESY,1.32146,1/1/70,0,531,531,['t2_de_desy_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/JetHT/Run2016F-23Sep2016-v1/MINIAOD,T2_US_Purdue,1.45004,11/12/20,1605160021000,712,712,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SingleElectron/Run2017B-12Sep2017-v1/MINIAOD,T2_US_Florida,1.70056,1/1/70,0,478,478,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SingleElectron/Run2017B-17Nov2017-v1/MINIAOD,T1_US_FNAL_Disk,1.83913,4/15/20,1586975046000,634,634,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ZeroBias/Run2017F-09May2018-v1/MINIAOD,T1_US_FNAL_Disk,2.55424,1/1/70,0,1087,1087,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/EphemeralHLTPhysics2/Run2018D-v1/RAW,T1_US_FNAL_Disk,7.79562,9/21/21,1632236414000,2172,2172,['t1_us_fnal_disk_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/HIDiMuon/HIRun2011-04Mar2013-v1/RECO,T3_CH_CERN_OpenData,3.21816,1/1/70,0,1102,1102,['t3_ch_cern_opendata_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SMS-TChiHH_HToBB_HToBB_2D_TuneCP2_13TeV-madgraphMLM-pythia8/RunIIAutumn18MiniAOD-PUFall18Fast_102X_upgrade2018_realistic_v15-v1/MINIAODSIM,T2_US_Nebraska,1.22017,5/22/20,1590174728000,414,414,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/VVTo2L2Nu_M-1toInf_TuneCP5_13TeV_amcatnloFXFX_madspin_pythia8/RunIIAutumn18MiniAOD-pdfweight_102X_upgrade2018_realistic_v15-v2/MINIAODSIM,T1_US_FNAL_Disk,4.93279,5/21/20,1590044619000,1346,1346,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/TTJets_TuneCUETP8M1_13TeV-amcatnloFXFX-scaleup-pythia8/RunIIFall15MiniAODv2-PU25nsData2015v1_76X_mcRun2_asymptotic_v12-v1/MINIAODSIM,T3_CH_CERN_OpenData,1.40456,1/1/70,0,977,977,['kati'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SMS-T5qqqqVV_TuneCP2_13TeV-madgraphMLM-pythia8/RunIIFall17MiniAODv2-PUFall17Fast_94X_mc2017_realistic_v15-v1/MINIAODSIM,T3_US_FNALLPC,2.26975,1/1/70,0,780,780,['t3_us_fnallpc_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SMS-T6Wg_TuneCP2_13TeV-madgraphMLM-pythia8/RunIIFall17MiniAODv2-PUFall17Fast_94X_mc2017_realistic_v15-v1/MINIAODSIM,T2_US_Florida,1.02345,11/9/20,1604959460000,502,502,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ST_t-channel_antitop_4f_InclusiveDecays_TuneCP5down_PSweights_13TeV-powheg-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v1/MINIAODSIM,T2_US_Nebraska,1.15138,5/21/20,1590052524000,606,606,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ST_t-channel_top_4f_InclusiveDecays_TuneCP5_PSweights_13TeV-powheg-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v1/MINIAODSIM,T1_US_FNAL_Disk,5.8151,8/7/21,1628357413000,2354,2354,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/TT_TuneCUETP8M2T4_erdON_13TeV-powheg-pythia8/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6_ext1-v1/MINIAODSIM,T1_US_FNAL_Disk,1.32401,6/7/20,1591520413000,664,664,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/TTTo2L2Nu_mtop166p5_TuneCP5_13TeV-powheg-pythia8/RunIISummer20UL18MiniAOD-106X_upgrade2018_realistic_v11_L1v1-v2/MINIAODSIM,T1_US_FNAL_Disk,1.6732,7/9/21,1625816761000,567,567,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/TTbar_8TeV-Madspin_aMCatNLO-herwig/Summer12_DR53X-PU_S10_START53_V19-v2/AODSIM,T3_CH_CERN_OpenData,2.34599,1/1/70,0,696,696,['t3_ch_cern_opendata_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/WLNubbar_8TeV-massive_amcatnlo-herwig6/Summer12_DR53X-PU_S10_START53_V19-v2/AODSIM,T3_CH_CERN_OpenData,4.94695,1/1/70,0,1424,1424,['t3_ch_cern_opendata_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ZeroBias12/Commissioning2021-PromptReco-v1/AOD,T1_US_FNAL_Disk,1.10708,1/1/70,0,371,371,['tier0_prod'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ZeroBias3/Run2016B-25Nov2016-v1/RECO,T2_CH_CERN,1.86218,1/1/70,0,1700,1700,['sync_t2_ch_cern'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SingleMuon/Run2016G-03Feb2017-v1/MINIAOD,T2_IT_Legnaro,3.86641,6/7/20,1591510486000,1083,1083,['t2_it_legnaro_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SingleMuon/Run2016G-07Aug17-v1/MINIAOD,T2_US_Nebraska,3.48613,7/25/21,1627222424000,1687,1687,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ZeroBias7/Run2016B-25Nov2016-v1/RECO,T2_CH_CERN,1.86216,1/1/70,0,1693,1693,['sync_t2_ch_cern'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SingleElectron/Run2017F-31Mar2018-v1/MINIAOD,T3_FR_IPNL,4.48868,8/26/21,1629963763000,1351,1351,['t3_fr_ipnl_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ZeroBias1/Run2016B-25Nov2016-v1/RECO,T2_CH_CERN,1.86194,1/1/70,0,1694,1694,['sync_t2_ch_cern'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ZeroBias/Run2018A-v1/RAW,T2_BE_IIHE,10.91679,11/9/20,1604954009000,2252,2252,['lathomas'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ZeroBias6/Run2016B-25Nov2016-v1/RECO,T2_CH_CERN,1.86185,1/1/70,0,1695,1695,['sync_t2_ch_cern'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ZeroBias4/Run2016B-25Nov2016-v1/RECO,T2_CH_CERN,1.86179,1/1/70,0,1698,1698,['sync_t2_ch_cern'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/TT_Mtt1500toInf_TuneCUETP8M1_14TeV-powheg-pythia8/PhaseIITDRSpring17DR-PU200_91X_upgrade2023_realistic_v3-v1/GEN-SIM-RECO,T1_FR_CCIN2P3_Disk,4.99358,1/1/70,0,348,348,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/QCD_Pt15to7000_TuneCP5_14TeV-pythia8/Run3Summer21MiniAOD-FlatPU0to80FEVT_castor_120X_mcRun3_2021_realistic_v5-v1/MINIAODSIM,T1_US_FNAL_Disk,4.80734,1/1/70,0,285,285,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Neutrino_Pt_2to20_gun/Summer12_DR53X-PU_RD1_START53_V7N-v1/AODSIM,T3_CH_CERN_OpenData,2.18599,1/1/70,0,588,588,['t3_ch_cern_opendata_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ZeroBias2/Run2016B-25Nov2016-v1/RECO,T2_CH_CERN,1.86177,1/1/70,0,1697,1697,['sync_t2_ch_cern'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/WJetsToLNu_HT-200To400_TuneCP5_13TeV-madgraphMLM-pythia8/RunIISummer20UL17MiniAOD-106X_mc2017_realistic_v6-v1/MINIAODSIM,T1_US_FNAL_Disk,1.32078,9/20/21,1632182156000,420,420,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ZeroBias18/Commissioning2022-v1/RAW,T1_US_FNAL_Disk,1.20559,1/1/70,0,338,338,['tier0_prod'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ZeroBias5/Run2016B-25Nov2016-v1/RECO,T2_CH_CERN,1.86163,1/1/70,0,1695,1695,['sync_t2_ch_cern'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ZeroBias8/Run2016B-25Nov2016-v1/RECO,T2_CH_CERN,1.86153,1/1/70,0,1693,1693,['sync_t2_ch_cern'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/JetHT/Run2016E-18Apr2017-v1/MINIAOD,T1_US_FNAL_Disk,2.02801,3/11/20,1583958847000,586,586,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/MET/Run2016F-07Aug17-v1/AOD,T2_DE_DESY,3.49758,2/1/21,1612172694000,1079,1079,['t2_de_desy_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/BTagCSV/Run2016G-07Aug17-v1/MINIAOD,T2_US_Purdue,3.22035,1/1/70,0,2110,2110,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/EGamma/CMSSW_11_0_0_pre6-110X_dataRun2_PromptLike_v3_PHATTEST_RelVal_2018D-v1/RECO,T1_US_FNAL_Disk,1.85936,1/1/70,0,100,100,['sync_t1_us_fnal_disk'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ZeroBias/Run2017E-09Aug2019_UL2017-v1/MINIAOD,T3_KR_KNU,1.85511,8/31/21,1630429180000,671,671,['sync_t2_kr_knu'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/BdToKstarJpsi_ToKPiee_Mufilter_SoftQCDnonD_TuneCP5_13TeV-pythia8-evtgen/RunIIAutumn18DR-PUPoissonAve20_102X_upgrade2018_realistic_v15_ext1-v1/AODSIM,T2_CH_CERN,1.85417,1/1/70,0,576,576,['sync_t2_ch_cern'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/MuOnia/Run2017C-PromptReco-v3/AOD,T2_CH_CERN,1.84525,1/1/70,0,573,573,['sync_t2_ch_cern'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ZeroBias15/Run2022B-PromptReco-v1/MINIAOD,T1_US_FNAL_Disk,1.93132,1/1/70,0,648,648,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SUSYGluGluToBBHToBB_M-1000_TuneCP5_13TeV-amcatnlo-pythia8/RunIIAutumn18MiniAOD-102X_upgrade2018_realistic_v15-v1/MINIAODSIM,T2_US_Florida,1.44855,9/1/20,1598951216000,672,672,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SUSYGluGluToBBHToBB_M-250_TuneCP5_13TeV-amcatnlo-pythia8/RunIIAutumn18MiniAOD-102X_upgrade2018_realistic_v15-v1/MINIAODSIM,T2_US_Wisconsin,1.00886,9/1/20,1598948501000,431,431,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/BdToJpsiKstar_BMuonFilter_SoftQCDnonD_TuneCP5_13TeV-pythia8-evtgen/RunIIFall17MiniAODv2-PU2017_12Apr2018_N1_94X_mc2017_realistic_v14-v1/MINIAODSIM,T2_US_Florida,2.46292,12/12/20,1607813846000,767,767,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SMS-T8bbstausnu_mStop-200to1800_XCha0p5_XStau0p75_TuneCP2_13TeV-madgraphMLM-pythia8/RunIIFall17MiniAODv2-PUFall17Fast_94X_mc2017_realistic_v15-v1/MINIAODSIM,T1_US_FNAL_Disk,2.10375,10/22/20,1603332087000,908,908,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ST_t-channel_antitop_4f_InclusiveDecays_TuneCP5up_PSweights_13TeV-powheg-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v1/MINIAODSIM,T2_US_Florida,1.07342,9/24/20,1600918510000,581,581,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/W1JetsToLNu_LHEWpT_100-150_TuneCP5_13TeV-amcnloFXFX-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v1/MINIAODSIM,T2_DE_DESY,2.71664,5/20/20,1589942087000,764,764,['t2_de_desy_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/W1JetsToLNu_LHEWpT_50-150_TuneCP5_13TeV-amcnloFXFX-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v1/MINIAODSIM,T2_DE_DESY,2.02886,5/20/20,1590014661000,533,533,['t2_de_desy_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/WplusJetsToMuNu_TuneCP5_13TeV-powhegMiNNLO-pythia8-photos/RunIISummer20UL16MiniAODAPV-106X_mcRun2_asymptotic_preVFP_v8-v2/MINIAODSIM,T1_US_FNAL_Disk,18.05029,5/10/21,1620678318000,7972,7972,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/TTToHadronic_hdampUP_TuneCP5_13TeV-powheg-pythia8/RunIISummer20UL17MiniAOD-106X_mc2017_realistic_v6-v2/MINIAODSIM,T1_US_FNAL_Disk,4.81894,8/12/21,1628787931000,1558,1558,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ZVBF_Mqq-120_8TeV-madgraph/Summer12_DR53X-PU_S10_START53_V19-v1/AODSIM,T3_CH_CERN_OpenData,1.05245,1/1/70,0,320,320,['t3_ch_cern_opendata_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/TT_TuneCUETP8M2T4_13TeV-powheg-isrdown-pythia8/RunIISummer16MiniAODv3-PUMoriond17_94X_mcRun2_asymptotic_v3-v1/MINIAODSIM,T2_US_Purdue,1.25048,9/30/20,1601491556000,229,229,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/EGamma/CMSSW_11_0_0_pre6-110X_dataRun2_PromptLike_v3_RelVal_2018D-v1/RECO,T1_US_FNAL_Disk,1.84106,1/1/70,0,99,99,['sync_t1_us_fnal_disk'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ZeroBias11/Commissioning2021-v1/RAW,T1_US_FNAL_Disk,17.59225,1/1/70,0,3041,3041,['tier0_prod'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
