,dataset,RSE Name,dataset_size_in_rse_tb,last_access_time_of_dataset_in_rse,last_access_time_of_dataset_in_rse.1,#_files_of_dataset_in_rse,#_accessed_files_of_dataset_in_rse,unique_accounts,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,category
2426,/TTZToQQ_TuneCP5_13TeV-amcatnlo-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v1/MINIAODSIM,T1_US_FNAL_Disk,1.35273,7/22/21,1626996775000,419,419,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy MC
2427,/DYJetsToLL_M-50_TuneZ2Star_8TeV-madgraph-tarball/Summer12_DR53X-PU_RD1_START53_V7N-v1/AODSIM,T3_CH_CERN_OpenData,8.70853,1/1/70,0,2419,2419,['t3_ch_cern_opendata_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPOA
2428,/VRRandom10/Commissioning2021-v1/RAW,T1_US_FNAL_Disk,1.61063,1/1/70,0,503,503,['tier0_prod'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Commissioning + Cosmics
2441,/SingleMuon/Run2017H-17Nov2017-v2/AOD,T2_DE_DESY,10.01414,11/13/20,1605261948000,2731,2731,['t2_de_desy_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 pre-legacy data
2445,/DoubleMuon/Run2018D-12Nov2019_UL2018-v3/MINIAOD,T1_US_FNAL_Disk,6.03859,9/19/21,1632010917000,1875,1875,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy data
2447,/TTZZTo4B_TuneCP5_14TeV-madgraph-pythia8/Run3Winter21DRMiniAOD-112X_mcRun3_2021_realistic_v16-v2/MINIAODSIM,T1_US_FNAL_Disk,1.30908,1/1/70,0,332,332,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 3
2452,/TTToSemiLeptonic_mtop178p5_TuneCP5_13TeV-powheg-pythia8/RunIISummer20UL16MiniAOD-106X_mcRun2_asymptotic_v13-v2/MINIAODSIM,T1_US_FNAL_Disk,2.74149,7/8/21,1625785360000,1192,1192,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy MC
2453,/TTJets_FullLeptMGDecays_8TeV-madgraph/Summer12_DR53X-PU_S10_START53_V7A-v2/AODSIM,T2_UK_London_IC,4.61255,1/1/70,0,1254,1254,['t2_uk_london_ic_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPOA
2454,/TToBLNuJ_FCNC_ku_TuneZ2star_8TeV-comphep-ext1/Summer12_DR53X-PU_S10_START53_V19-v1/AODSIM,T3_CH_CERN_OpenData,1.59522,1/1/70,0,533,533,['t3_ch_cern_opendata_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPOA
2467,/MET/Run2018D-12Nov2019_UL2018_rsb-v2/MINIAOD,T1_US_FNAL_Disk,6.86085,9/20/21,1632138774000,2304,2304,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy data
2468,/SinglePhoton_Pt-0To200-gun/Run3Summer21MiniAOD-120X_mcRun3_2021_realistic_v5-v2/MINIAODSIM,T1_US_FNAL_Disk,1.14302,1/1/70,0,312,312,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 3
2474,/Cosmics/Run2015A-UL15_50ns_rsb-v1/RECO,T1_FR_CCIN2P3_Disk,2.03691,9/21/20,1600726200000,645,645,['sync_t1_fr_ccin2p3_disk'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPOA
2481,/HLTPhysics/Commissioning2022-v1/RAW,T1_US_FNAL_Disk,1.04038,1/1/70,0,1350,1350,['tier0_prod'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Commissioning + Cosmics
2482,/SingleMuon/Run2016D-21Feb2020_UL2016_HIPM_WMass-v1/MINIAOD,T1_US_FNAL_Disk,2.16397,12/10/20,1607622839000,709,709,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy data
2484,/MET/Run2016G-HighMET-07Aug17-v1/RAW-RECO,T2_US_Caltech,2.53987,11/30/20,1606777711000,822,822,['t2_us_caltech_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 pre-legacy data
2486,/Charmonium/Run2017C-09Aug2019_UL2017-v1/MINIAOD,T1_US_FNAL_Disk,2.36954,8/13/21,1628885068000,923,923,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy data
2487,/ParkingBPH4/Run2018A-UL2018_MiniAODv2-v1/MINIAOD,T1_US_FNAL_Disk,9.57658,1/1/70,0,2923,2923,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy data
2488,/BTagMu/Run2018D-UL2018_MiniAODv2_GT36-v1/MINIAOD,T1_US_FNAL_Disk,4.18372,1/1/70,0,1468,1468,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy data
2498,/DYToEE_M-20_CT10_TuneZ2star_v2_8TeV-powheg-pythia6/Summer12_DR53X-ExtFlat20_PU_RD1_START53_V7N-v1/AODSIM,T3_CH_CERN_OpenData,1.08575,1/1/70,0,361,361,['t3_ch_cern_opendata_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPOA
2499,/ZG3JetsToLL_8TeV-madgraph/Summer12_DR53X-PU_S10_START53_V19-v1/AODSIM,T3_CH_CERN_OpenData,1.99974,1/1/70,0,690,690,['t3_ch_cern_opendata_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPOA
2502,/MinimumBias/Commissioning2021-PromptReco-v1/AOD,T1_RU_JINR_Disk,1.48627,1/1/70,0,1427,1427,['tier0_prod'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Commissioning + Cosmics
2504,/MET/Run2017C-UL2017_MiniAODv2-v1/MINIAOD,T1_US_FNAL_Disk,2.61844,8/19/21,1629344017000,699,699,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy data
2514,/DYJetsToMuMu_M-50_massWgtFix_TuneCP5_13TeV-powhegMiNNLO-pythia8-photos/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,T1_US_FNAL_Disk,4.04621,1/1/70,0,1268,1268,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy MC
2518,/QCD_Pt-15to7000_TuneCP5_Flat_13TeV_pythia8/RunIIAutumn18DR-NoPU_102X_upgrade2018_realistic_v15-v1/GEN-SIM-RAW,T2_IT_Pisa,1.97942,1/1/70,0,73,73,['sync_t2_it_pisa'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 pre-legacy MC
2519,/NoBPTX/Commissioning2022-EXONoBPTXSkim-PromptReco-v1/USER,T1_US_FNAL_Disk,12.55848,1/1/70,0,4446,4446,['tier0_prod'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Skims
2524,/JetHT/Run2018D-15Feb2022_UL2018-v1/MINIAOD,T1_US_FNAL_Disk,9.92792,1/1/70,0,2983,2983,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy data
2525,/QCD_Pt-15to3000_TuneCP5_Flat_14TeV_pythia8/Run3Winter20DRMiniAOD-DRFlatPU30to80_110X_mcRun3_2021_realistic_v6-v2/GEN-SIM-RAW,T2_DE_DESY,1.02533,7/6/21,1625577284000,267,267,['t2_de_desy_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 3
2527,/SMS-T1qqqq-LLChipm_ctau-50_TuneCP2_13TeV-madgraphMLM-pythia8/RunIIFall17FSPremix-94X_mc2017_realistic_v15-v1/AODSIM,T2_DE_DESY,4.56508,1/1/70,0,1397,1397,['t2_de_desy_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 pre-legacy MC
2533,/ZZJetsTo4L_TuneZ2star_8TeV-madgraph-tauola/Summer12_DR53X-PU_S10_START53_V7A-v1/AODSIM,T2_UK_London_IC,1.65793,1/1/70,0,446,446,['t2_uk_london_ic_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPOA
2535,/TT_Mtt-1000toInf_TuneCP5_13TeV-powheg-pythia8/Run3Winter20DRPremixMiniAOD-110X_mcRun3_2021_realistic_v6_ext1-v1/AODSIM,T3_US_Colorado,1.94207,1/1/70,0,605,605,['sync_t3_us_colorado'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 3
2543,/Charmonium/Run2018A-12Nov2019_UL2018_rsb-v1/AOD,T1_UK_RAL_Disk,5.84937,9/21/21,1632249996000,1437,1437,['crab_tape_recall'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy data
2547,/ggH_HToSSTodddd_MH-125_TuneCP5_13TeV-powheg-pythia8/RunIIFall17DRPremix-PU2017_rp_94X_mc2017_realistic_v11-v1/GEN-SIM-RECO,T1_ES_PIC_Disk,24.89769,8/29/20,1598674093000,761,761,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 pre-legacy MC
2549,/BuToDStarX_ToD0Pi_inclusive_SoftQCD_TuneCP5_13TeV-pythia8-evtgen/RunIISummer20UL18MiniAODv2-Custom_RDStarPU_BParking_106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,T1_US_FNAL_Disk,2.75891,1/1/70,0,743,743,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy MC
2553,/SingleMuon/Run2016B-ver2_21Feb2020_UL2016_HIPM_WMass_MiniAODv2-v1/MINIAOD,T2_US_MIT,1.39827,1/1/70,0,359,359,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy data
2554,/QCD_Pt-15to20_MuEnrichedPt5_TuneCP5_14TeV_pythia8/Phase2HLTTDRWinter20DIGI-PU200_110X_mcRun4_realistic_v3-v2/GEN-SIM-DIGI-RAW,T2_US_Florida,1.9231,7/4/20,1593902069000,157,157,['sync_t2_us_florida'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Upgrades
2565,/LowEGJet/Run2017G-09Aug2019_UL2017-v1/AOD,T2_UK_London_IC,1.90294,8/24/21,1629821570000,598,598,['sync_t2_uk_london_ic'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy data
2576,/BuToKstarMuMu_EtaPtFilter_8TeV-pythia6-evtgen/Summer12_DR53X-PU_RD2_START53_V19F-v2/AODSIM,T3_CH_CERN_OpenData,21.9594,1/1/70,0,8023,8023,['t3_ch_cern_opendata_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPOA
2578,/QCD_Pt-15to3000_TuneZ2star_Flat_8TeV_pythia6/Summer12_DR53X-NoPileUp_START53_V7N-v1/AODSIM,T3_CH_CERN_OpenData,1.02749,1/1/70,0,340,340,['t3_ch_cern_opendata_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPOA
2596,/TTToHadronic_mtop166p5_TuneCP5_13TeV-powheg-pythia8/RunIISummer20UL17MiniAODv2-106X_mc2017_realistic_v9-v1/MINIAODSIM,T1_US_FNAL_Disk,1.57353,8/25/21,1629861615000,376,376,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy MC
2601,/ZeroBias5/Commissioning2021-PromptReco-v1/AOD,T1_US_FNAL_Disk,1.10754,1/1/70,0,376,376,['tier0_prod'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Commissioning + Cosmics
2602,/ZeroBias10/Commissioning2022-v1/RAW,T1_US_FNAL_Disk,1.20564,1/1/70,0,338,338,['tier0_prod'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Commissioning + Cosmics
2611,/TTTo2L2Nu_widthx0p85_TuneCP5_13TeV-powheg-pythia8/RunIISummer20UL18MiniAOD-106X_upgrade2018_realistic_v11_L1v1-v2/MINIAODSIM,T1_US_FNAL_Disk,2.11632,5/11/21,1620726779000,660,660,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy MC
2615,/ZeroBias5/Commissioning2022-v1/RAW,T1_US_FNAL_Disk,1.20567,1/1/70,0,338,338,['tier0_prod'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Commissioning + Cosmics
2632,/WbjToLNu_4f_TuneCP5_13TeV-madgraph-pythia8/RunIISummer20UL18MiniAOD-106X_upgrade2018_realistic_v11_L1v1-v2/MINIAODSIM,T1_US_FNAL_Disk,1.06679,1/1/70,0,336,336,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy MC
2633,/TTH_ctcvcp_4f_Hincl_TuneCP5_13TeV_madgraph_pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,T1_US_FNAL_Disk,1.05369,1/1/70,0,402,402,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy MC
2634,/TTJets_SemiLeptMGDecays_8TeV-madgraph/Summer12_DR53X-PU_RD1_START53_V7N-v1/AODSIM,T3_CH_CERN_OpenData,8.85416,1/1/70,0,2854,2854,['t3_ch_cern_opendata_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPOA
2639,/Cosmics/Commissioning2022-LogError-PromptReco-v1/RAW-RECO,T1_US_FNAL_Disk,1.91488,1/1/70,0,1774,1774,['tier0_prod'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Commissioning + Cosmics
2656,/TTTo2L2Nu_mtop166p5_TuneCP5_13TeV-powheg-pythia8/RunIISummer20UL18MiniAOD-106X_upgrade2018_realistic_v11_L1v1-v2/MINIAODSIM,T1_US_FNAL_Disk,1.6732,7/9/21,1625816761000,567,567,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy MC
2657,/TTbar_8TeV-Madspin_aMCatNLO-herwig/Summer12_DR53X-PU_S10_START53_V19-v2/AODSIM,T3_CH_CERN_OpenData,2.34599,1/1/70,0,696,696,['t3_ch_cern_opendata_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPOA
2658,/WLNubbar_8TeV-massive_amcatnlo-herwig6/Summer12_DR53X-PU_S10_START53_V19-v2/AODSIM,T3_CH_CERN_OpenData,4.94695,1/1/70,0,1424,1424,['t3_ch_cern_opendata_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPOA
2659,/ZeroBias12/Commissioning2021-PromptReco-v1/AOD,T1_US_FNAL_Disk,1.10708,1/1/70,0,371,371,['tier0_prod'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Commissioning + Cosmics
2670,/QCD_Pt15to7000_TuneCP5_14TeV-pythia8/Run3Summer21MiniAOD-FlatPU0to80FEVT_castor_120X_mcRun3_2021_realistic_v5-v1/MINIAODSIM,T1_US_FNAL_Disk,4.80734,1/1/70,0,285,285,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 3
2671,/Neutrino_Pt_2to20_gun/Summer12_DR53X-PU_RD1_START53_V7N-v1/AODSIM,T3_CH_CERN_OpenData,2.18599,1/1/70,0,588,588,['t3_ch_cern_opendata_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPOA
2673,/WJetsToLNu_HT-200To400_TuneCP5_13TeV-madgraphMLM-pythia8/RunIISummer20UL17MiniAOD-106X_mc2017_realistic_v6-v1/MINIAODSIM,T1_US_FNAL_Disk,1.32078,9/20/21,1632182156000,420,420,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy MC
2674,/ZeroBias18/Commissioning2022-v1/RAW,T1_US_FNAL_Disk,1.20559,1/1/70,0,338,338,['tier0_prod'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Commissioning + Cosmics
2678,/MET/Run2016F-07Aug17-v1/AOD,T2_DE_DESY,3.49758,2/1/21,1612172694000,1079,1079,['t2_de_desy_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 pre-legacy data
2681,/ZeroBias/Run2017E-09Aug2019_UL2017-v1/MINIAOD,T3_KR_KNU,1.85511,8/31/21,1630429180000,671,671,['sync_t2_kr_knu'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy data
2692,/WplusJetsToMuNu_TuneCP5_13TeV-powhegMiNNLO-pythia8-photos/RunIISummer20UL16MiniAODAPV-106X_mcRun2_asymptotic_preVFP_v8-v2/MINIAODSIM,T1_US_FNAL_Disk,18.05029,5/10/21,1620678318000,7972,7972,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy MC
2693,/TTToHadronic_hdampUP_TuneCP5_13TeV-powheg-pythia8/RunIISummer20UL17MiniAOD-106X_mc2017_realistic_v6-v2/MINIAODSIM,T1_US_FNAL_Disk,4.81894,8/12/21,1628787931000,1558,1558,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy MC
2694,/ZVBF_Mqq-120_8TeV-madgraph/Summer12_DR53X-PU_S10_START53_V19-v1/AODSIM,T3_CH_CERN_OpenData,1.05245,1/1/70,0,320,320,['t3_ch_cern_opendata_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPOA
2697,/ZeroBias11/Commissioning2021-v1/RAW,T1_US_FNAL_Disk,17.59225,1/1/70,0,3041,3041,['tier0_prod'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Commissioning + Cosmics
2699,/MET/Run2016C-HighMET-07Aug17-v1/RAW-RECO,T2_US_Caltech,1.1923,10/2/20,1601600382000,381,381,['t2_us_caltech_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 pre-legacy data
2701,/MET/Run2016D-HighMET-07Aug17-v1/RAW-RECO,T2_US_Caltech,1.45338,11/30/20,1606777727000,500,500,['t2_us_caltech_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 pre-legacy data
2703,/DoubleMuonLowMass/Run2017C-09Aug2019_UL2017-v1/MINIAOD,T2_BE_IIHE,1.83972,9/17/21,1631907876000,701,701,['t2_be_iihe_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy data
2704,/JetHT/Run2018D-TkAlMinBias-12Nov2019_UL2018_rsb-v1/ALCARECO,T2_BE_IIHE,1.84056,6/30/20,1593504160000,556,556,['sync_t2_be_iihe'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy data
2708,/SingleMuon/Run2018D-UL2018_MiniAODv2-v2/MINIAOD,T1_US_FNAL_Disk,9.92857,1/1/70,0,2976,2976,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy data
2712,/WplusJetsToMuNu_TuneCP5_13TeV-powhegMiNNLO-pythia8-photos/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v1/MINIAODSIM,T1_US_FNAL_Disk,7.36478,7/31/21,1627775191000,1912,1912,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy MC
2713,/TTToHadronic_mtop175p5_TuneCP5_13TeV-powheg-pythia8/RunIISummer20UL17MiniAODv2-106X_mc2017_realistic_v9-v1/MINIAODSIM,T2_US_Purdue,1.30577,10/6/21,1633552353000,296,296,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy MC
2715,/TTTo2L2Nu_mtop166p5_TuneCP5_13TeV-powheg-pythia8/RunIISummer20UL17MiniAODv2-106X_mc2017_realistic_v9-v1/MINIAODSIM,T1_US_FNAL_Disk,2.16163,8/1/21,1627809406000,534,534,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy MC
2718,/BTagMu/Run2018D-UL2018_MiniAODv2-v1/MINIAOD,T1_US_FNAL_Disk,6.32305,7/28/21,1627433132000,1893,1893,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy data
2728,/TTToHadronic_TuneCP5_erdON_13TeV-powheg-pythia8/RunIISummer20UL16MiniAOD-106X_mcRun2_asymptotic_v13-v2/MINIAODSIM,T1_US_FNAL_Disk,1.61518,7/3/21,1625271926000,546,546,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy MC
2729,/QCD_Pt_600to800_TuneCP5_13TeV_pythia8/RunIISummer20UL17MiniAOD-106X_mc2017_realistic_v6-v2/MINIAODSIM,T1_US_FNAL_Disk,2.92883,8/26/21,1629988944000,883,883,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy MC
2730,/TTTo2L2Nu_widthx0p7_TuneCP5_13TeV-powheg-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v1/MINIAODSIM,T1_US_FNAL_Disk,2.84241,1/1/70,0,1070,1070,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy MC
2731,/MuOnia/Run2018D-UL2018_MiniAODv2_GT36-v1/MINIAOD,T2_US_UCSD,1.32017,1/1/70,0,438,438,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy data
2736,/TT_Mtt-1000toInf_TuneCP5_13TeV-powheg-pythia8/Run3Winter20DRPremixMiniAOD-110X_mcRun3_2021_realistic_v6-v1/GEN-SIM-RAW,T1_IT_CNAF_Disk,1.80504,3/31/20,1585647821000,97,97,['sync_t1_it_cnaf_disk'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 3
2739,/BTagCSV/Run2016G-UL2016_MiniAODv2-v1/MINIAOD,T2_US_Florida,1.15707,8/10/21,1628586196000,327,327,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy data
2743,/JetHT/Run2017C-TkAlMinBias-25Jul2019_UL2017-v2/ALCARECO,T2_UK_SGrid_RALPP,1.78821,1/1/70,0,621,621,['sync_t2_uk_sgrid_ralpp'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy data
2744,/DoublePhoton_FlatPt-1To100/Phase2HLTTDRSummer20ReRECOMiniAOD-PU140_111X_mcRun4_realistic_T15_v1_ext1-v2/FEVT,T1_DE_KIT_Disk,4.98334,1/1/70,0,274,274,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Upgrades
2745,/MinBias_TuneCP5_14TeV-pythia8/Phase2HLTTDRWinter20DIGI-PU200_110X_mcRun4_realistic_v3-v1/GEN-SIM-DIGI-RAW,T1_FR_CCIN2P3_Disk,19.98859,5/26/20,1590456497000,993,993,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Upgrades
2746,/DYToEE_M-50_NNPDF31_TuneCP5_14TeV-powheg-pythia8/Run3Summer21MiniAOD-FlatPU0to70_120X_mcRun3_2021_realistic_v5-v1/MINIAODSIM,T1_US_FNAL_Disk,1.6207,1/1/70,0,378,378,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 3
2752,/TTToHadronic_TuneCP5_erdON_13TeV-powheg-pythia8/RunIISummer20UL17MiniAOD-106X_mc2017_realistic_v6-v2/MINIAODSIM,T1_US_FNAL_Disk,4.82855,8/12/21,1628766573000,1516,1516,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy MC
2753,/HbToJPsiMuMu_TuneCP5_13TeV-pythia8-evtgen/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v1/MINIAODSIM,T1_US_FNAL_Disk,1.53141,7/25/21,1627232451000,417,417,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy MC
2754,/EGamma/Run2018A-EcalUncalZElectron-12Nov2019_UL2018-v2/ALCARECO,T2_IN_TIFR,1.77957,7/12/21,1626101998000,798,798,['sync_t2_in_tifr'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy data
2755,/EGamma/Run2018A-EcalUncalZElectron-12Nov2019_UL2018-v2/ALCARECO,T2_FR_GRIF_LLR,1.77957,7/12/21,1626101998000,798,798,['sync_t2_fr_grif_llr'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy data
2759,/SMS-T1qqqq-LLChipm_ctau-50_TuneCP2_13TeV-madgraphMLM-pythia8/RunIIFall17FSPremix-94X_mc2017_realistic_v15_ext1-v1/AODSIM,T2_DE_DESY,5.95198,1/1/70,0,1818,1818,['t2_de_desy_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 pre-legacy MC
2762,/TTToSemiLeptonic_mtop166p5_TuneCP5_13TeV-powheg-pythia8/RunIISummer20UL17MiniAODv2-106X_mc2017_realistic_v9-v1/MINIAODSIM,T1_US_FNAL_Disk,3.67164,10/3/21,1633305140000,850,850,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy MC
2763,/TTToSemiLeptonic_mtop169p5_TuneCP5_13TeV-powheg-pythia8/RunIISummer20UL17MiniAODv2-106X_mc2017_realistic_v9-v1/MINIAODSIM,T1_US_FNAL_Disk,3.20975,10/7/21,1633593462000,739,739,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy MC
2764,/TTToSemiLeptonic_TuneCP5down_13TeV-powheg-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v1/MINIAODSIM,T1_US_FNAL_Disk,10.6207,7/23/21,1627021640000,3938,3938,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy MC
2766,/DoubleElectron_FlatPt-5To300_gun/Summer12_DR53X-PU_S10_START53_V19-v1/AODSIM,T3_CH_CERN_OpenData,5.53076,1/1/70,0,1680,1680,['t3_ch_cern_opendata_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPOA
2767,/GJet_Pt40_doubleEMEnriched_TuneZ2star_8TeV_ext2-pythia6/Summer12_DR53X-PU_RD1_START53_V7N-v1/AODSIM,T3_CH_CERN_OpenData,5.74056,1/1/70,0,2053,2053,['t3_ch_cern_opendata_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPOA
2768,/TTTo2L2Nu_hdampUP_TuneCP5_13TeV-powheg-pythia8/RunIISummer20UL18MiniAOD-106X_upgrade2018_realistic_v11_L1v1-v2/MINIAODSIM,T1_US_FNAL_Disk,1.38048,8/3/21,1628017602000,469,469,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 legacy MC
2776,/JetHT/Run2016F-07Aug17-v1/AOD,T2_BE_IIHE,12.83007,6/8/20,1591645955000,3629,3629,['t2_be_iihe_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Run 2 pre-legacy data
